# wl(um)             flux(Jy)               eflux(Jy) 
  2.9419933222136474 2.321662769096507E-4   2.202643882308263E-5 
  2.9426710618177894 2.999212989701138E-4   2.188054029740813E-5 
  2.943348797935738  3.40554378968089E-4    2.2676120595281978E-5
  2.9440265305642526 2.3950168549803156E-4  2.1898971352399315E-5
  2.944704259700367  3.230792871876994E-4   2.128187609517072E-5 
  2.9453819853410788 5.12836447113519E-4    2.3878241156581237E-5
  2.946089985248651  5.976766164327708E-4   2.3710319087963322E-5
  2.946767705131704  2.710488351481843E-4   2.1859775806066824E-5
  2.947445421509818  1.1823395324246462E-4  2.1295932072689072E-5
  2.948123134379964  1.3032428959798288E-4  2.0377012316446316E-5
  2.9488008437390185 2.0040700984013524E-4  2.1399006085457855E-5
  2.9494785495837905 2.969661929263881E-4   2.1061670839290426E-5
  2.9501562519114177 4.614226227214205E-4   2.2303457312293567E-5
  2.950833950718845  6.893072481344501E-4   2.376982277625528E-5 
  2.9515116460028623 7.451668912785454E-4   2.407242839717345E-5 
  2.9521893377604767 5.023975942714706E-4   2.1678815724740323E-5
  2.9528670259887435 3.731951947443538E-4   2.1076785502978593E-5
  2.953544710684612  3.849921460468108E-4   2.1220643140497757E-5
  2.954222391844794  2.7692630373420417E-4  2.0110634071745645E-5
  2.954900069466485  2.8052268816287836E-4  2.0417306922152293E-5
  2.9555777435466557 2.4705237041990833E-4  2.11243852806954E-5  
  2.95625541408219   2.592564101241082E-4   2.1481596409651954E-5
  2.9569330810699554 2.9742637468054326E-4  2.0505677735137875E-5
  2.957610744507097  6.034080884769449E-4   2.209786196242603E-5 
  2.9582884043905846 5.639776786367041E-4   2.2176216171680466E-5
  2.9589660607172217 3.70339955685217E-4    2.109948050086655E-5 
  2.9596437134840614 3.249623187737957E-4   2.15235730025181E-5  
  2.960321362688168  2.023446155162714E-4   1.966864542228569E-5 
  2.960999008326519  3.692973466999545E-4   2.0780126302514655E-5
  2.961676650395851  5.609436520955833E-4   2.211066822183213E-5 
  2.9623542888933834 4.950261260482552E-4   2.1714529613999956E-5
  2.9630319238161102 3.537066217407734E-4   2.1481080832089326E-5
  2.963739859115091  2.4383095469782403E-4  2.061088947668963E-5 
  2.9644174881133942 3.092353674292805E-4   2.0362703051108544E-5
  2.9650951135275196 6.14891790014451E-4    2.2265461111695577E-5
  2.965772735354511  8.177361969085357E-4   2.3157040008057633E-5
  2.966450353591291  6.359850855195447E-4   2.2242547690904864E-5
  2.9671279682347613 3.715123071211216E-4   2.1641748271978005E-5
  2.9678055792820803 3.5157031564231827E-4  2.2018500069621232E-5
  2.968483186730262  2.678743080871038E-4   2.156797983814445E-5 
  2.969160790576179  2.0661385040390628E-4  2.042659670272528E-5 
  2.9698383908168506 2.0920803638913035E-4  2.101669125433841E-5 
  2.970515987449407  3.8805153903355953E-4  2.1664582746801672E-5
  2.9711935804708407 4.3107653727893165E-4  2.1658059610730287E-5
  2.9718711698780154 3.3037094652269016E-4  2.0490752734135144E-5
  2.972548755668047  3.721331869093467E-4   2.029829214470272E-5 
  2.9732263378380206 5.922690223109316E-4   2.17677743183994E-5  
  2.9739039163849057 5.650640954184904E-4   2.1618343872838467E-5
  2.97458149130561   2.7040604674066917E-4  1.963029760985792E-5 
  2.9752590625972863 1.456562906347294E-4   1.895484040829885E-5 
  2.9759366302569954 2.4948611821798774E-4  2.082248162971966E-5 
  2.9766141942816904 2.6647577407400765E-4  1.9988887340185425E-5
  2.977291754668314  5.365600831771101E-4   2.18232288456127E-5  
  2.977969311414059  8.554752007509267E-4   2.300453055935987E-5 
  2.978646864515964  5.221148821239307E-4   2.1211984714101083E-5
  2.97932441397094   2.981063198522052E-4   1.9818104224080567E-5
  2.9800019597760348 2.7310567794297454E-4  1.9623903222930722E-5
  2.980679501928409  2.3203266359505723E-4  2.017549408350741E-5 
  2.9813570404250966 3.581327840580195E-4   2.0020524311923516E-5
  2.98203457526299   5.853036005187094E-4   2.0445638502719638E-5
  2.9827121064392266 6.192929740775674E-4   2.169800234564271E-5 
  2.98338963395093   6.078082471375921E-4   2.115897527561517E-5 
  2.9840671577951166 5.377125717518478E-4   2.065220119055969E-5 
  2.9847446779687155 6.150719068711661E-4   2.0817202182010125E-5
  2.9854221944688937 5.544202541631234E-4   2.1058970923256206E-5
  2.986099707292761  7.399448762239572E-4   2.2196640755270964E-5
  2.98677721643732   5.768806679730889E-4   2.140966917402537E-5 
  2.9874547218995287 3.8891581841786385E-4  2.0282599634233302E-5
  2.9881322236765886 4.3991287078471797E-4  2.030034629217556E-5 
  2.988809721765591  4.614669260219946E-4   1.9928568868817927E-5
  2.989487216163529  2.901963674504635E-4   1.9180718691860394E-5
  2.9901647068673913 5.606219703171966E-4   2.151514432654291E-5 
  2.9908421938744065 8.718746912961088E-4   2.2604749021906604E-5
  2.9915196771816532 6.871816587417759E-4   2.305673231974078E-5 
  2.992197156786101  5.483335730247661E-4   2.0810434050969753E-5
  2.992874632684807  5.309422939103397E-4   2.158847902894555E-5 
  2.9935521048749862 4.847369581233043E-4   2.1057332369891546E-5
  2.994229573353721  4.8823705607218924E-4  2.0482293044264376E-5
  2.9949070381179532 6.765756108232853E-4   2.1377446940023584E-5
  2.995584499164821  8.543833828929146E-4   2.1938889782956888E-5
  2.996261956491509  9.000673704656415E-4   2.2987089414151476E-5
  2.9969394100951017 4.0371327730872214E-4  2.0540276975497726E-5
  2.9976168599725455 1.8588038087943138E-4  1.9180256724615913E-5
  2.99829430612102   2.286462796655353E-4   1.9357224415200633E-5
  2.998971748537699  1.2378598599126548E-4  1.8656008184705815E-5
  2.999649187219657  1.4054683135435192E-4  1.9227978724514998E-5
  3.000326622163868  1.1900738478149303E-4  1.889517213825957E-5 
  3.0010040533675295 1.2808526385029795E-4  1.9010075615300394E-5
  3.0016814808278123 2.1812121762693426E-4  1.983091144267553E-5 
  3.0023589045417864 3.643102227195934E-4   2.0107374973571954E-5
  3.0030363245064464 6.345057592027603E-4   2.180935394030039E-5 
  3.0037137407190113 4.919224153640045E-4   2.1277813890777795E-5
  3.004391153176645  3.525462875841378E-4   2.048206480808161E-5 
  3.005068561876419  3.2314058586087156E-4  2.1531894305672994E-5
  3.005745966815345  2.0258372688986912E-4  1.897685426151155E-5 
  3.0064233679906622 1.5285190961240828E-4  1.882126666189295E-5 
  3.00710076539953   1.5158052448445184E-4  1.9859832776691604E-5
  3.00777815903902   2.476006345836552E-4   1.9157684084356232E-5
  3.0084555489061615 2.7993594702679366E-4  1.9401636569093308E-5
  3.0091329349982097 2.7247181459947185E-4  1.9754174427404206E-5
  3.009810317312326  2.9075249594658965E-4  1.9403243208635354E-5
  3.0104876958455815 4.380847562594345E-4   2.0230736105993408E-5
  3.0111650705950233 5.433777720584503E-4   2.2053128989660066E-5
  3.011842441557919  5.135997874717918E-4   2.0069996197318045E-5
  3.01251980873143   6.053465101964571E-4   2.0827040831566754E-5
  3.013197172112633  6.981303961446894E-4   2.174138670317144E-5 
  3.01387453169859   6.353585214033893E-4   2.151103103962618E-5 
  3.014551887486579  5.079160025993474E-4   2.137150897777832E-5 
  3.0152292394737654 6.006564552335285E-4   2.114857072090216E-5 
  3.01590658765723   7.345464577729431E-4   2.1491193692326082E-5
  3.016583932034049  6.480247499815713E-4   2.0944364126438746E-5
  3.0172612726015076 5.613743453487288E-4   2.0301406663378083E-5
  3.0179386093567824 4.213461902295838E-4   2.049885691427747E-5 
  3.0186159422969543 4.8327150830320634E-4  2.184648792896759E-5 
  3.0192932714191127 6.576295337024581E-4   2.2136969996431524E-5
  3.019970596720554  5.458690407405573E-4   2.0612518806925658E-5
  3.020647918198455  4.1374795840302503E-4  2.0584907727805737E-5
  3.0213252358499143 3.4394732018817485E-4  2.027458029368152E-5 
  3.0220329587455086 3.0336310818564785E-4  2.0344134014613433E-5
  3.0227102699456707 1.7299760544536066E-4  1.8734959263983538E-5
  3.0233875773106997 3.5632071660481393E-4  1.917344993395208E-5 
  3.024064880837768  7.569954231112015E-4   2.156651917453464E-5 
  3.024742180523859  0.0010162910187390781  2.2241205721451738E-5
  3.0254194763663134 0.0010205018080412115  2.275532054539558E-5 
  3.02609676836235   7.383521972230542E-4   2.161608736380223E-5 
  3.026774056509147  7.849996183690855E-4   2.0870299596215788E-5
  3.0274513408037063 7.921760587005E-4      2.129045264361306E-5 
  3.0281286212433582 7.76522124783098E-4    2.1581742460342422E-5
  3.0288058978253365 8.289426491325483E-4   2.166369518618516E-5 
  3.029483170546832  6.71172825809486E-4    2.0752585512816336E-5
  3.0301604394048653 5.267588860318061E-4   2.072754761477508E-5 
  3.0308377043967476 6.051387731543529E-4   2.059162670726171E-5 
  3.0315149655197353 6.825893250345735E-4   2.106963652281587E-5 
  3.0321922227710263 3.824965593891406E-4   1.9430634802573685E-5
  3.032869476147667  2.843041621220778E-4   1.9477678722845457E-5
  3.033546725646943  4.322602937426363E-4   2.000875668251307E-5 
  3.0342239712661336 6.291994451213832E-4   2.1297597228432463E-5
  3.034901213002449  6.724920654017224E-4   2.156173503585776E-5 
  3.035578450852959  6.29987726241702E-4    2.1346092651374378E-5
  3.0362556848149205 4.921001448810126E-4   2.0471301390320095E-5
  3.03693291488564   4.1660849105239586E-4  2.003949720542897E-5 
  3.0376101410623337 4.030296188459048E-4   1.9824946477592083E-5
  3.038287363342104  5.80750439119489E-4    2.0931708224658057E-5
  3.038964581722172  7.252668325509077E-4   2.111322392273716E-5 
  3.0396417961998696 7.585057584775412E-4   2.187005782164719E-5 
  3.0403494423388655 8.273536840421152E-4   2.1807523717027136E-5
  3.0410266502056618 6.132221603105612E-4   2.0821736463624994E-5
  3.041703854161357  5.111476342491482E-4   2.0429510713161716E-5
  3.042381054203275  8.487896002727692E-4   2.1765242779808365E-5
  3.043058250328695  7.959316099492028E-4   2.1789309673468117E-5
  3.043735442534823  5.084037393884483E-4   2.0354375098243405E-5
  3.044412630818782  4.255709385215228E-4   1.9965826652730253E-5
  3.0450898151778887 2.6823681122734543E-4  1.903316671978776E-5 
  3.045766995609442  2.2609778143922661E-4  1.8893964348168797E-5
  3.0464441721106774 3.23087167228863E-4    1.8921175011372647E-5
  3.047121344678708  6.30239596386956E-4    2.086991717579786E-5 
  3.0477985133108376 7.901618409758991E-4   2.1277508907658547E-5
  3.048475678004394  7.114576607213833E-4   2.0854500455730843E-5
  3.049152838756626  5.347739245425297E-4   2.0235155288267957E-5
  3.049829995564672  3.809577870333512E-4   1.9735656601473787E-5
  3.0505071484257886 3.9696896563828216E-4  1.937931132790359E-5 
  3.05118429733734   4.7066768544794414E-4  1.9877834076134277E-5
  3.0518614422965875 3.523931836968295E-4   1.8722408913346212E-5
  3.0525385833007093 2.8197947602714605E-4  1.8104750728427403E-5
  3.0532157203469095 3.636301930586558E-4   1.9433912711533364E-5
  3.0538928534325787 3.319061462632827E-4   1.9661482273323985E-5
  3.0545699825549915 3.146295447030057E-4   1.9137216845215144E-5
  3.055247107711361  3.0859502482929633E-4  1.8936559876566505E-5
  3.055924228898874  5.269508495957627E-4   2.0065425436161728E-5
  3.056601346114906  5.032536428548403E-4   1.9434605793574762E-5
  3.057278459356762  4.790675313664262E-4   2.005300060042597E-5 
  3.057955568621687  5.513575810910043E-4   2.0247269669041598E-5
  3.0586326739068546 6.46773596994343E-4    2.009342966963924E-5 
  3.0593097752096194 7.86054727272276E-4    1.9945318643237897E-5
  3.059986872527318  7.483305306874214E-4   2.0047482919581494E-5
  3.0606639658572354 7.654677675852341E-4   2.1141290658259806E-5
  3.0613410551965248 6.995682491726756E-4   2.103491370025028E-5 
  3.062018140542516  4.7700423940827234E-4  1.9904783215562946E-5
  3.0626952218925854 4.1265054409464697E-4  1.9940616652408327E-5
  3.063372299244023  5.552039559977943E-4   2.015403840607563E-5 
  3.0640493725940434 6.166072846947562E-4   2.035404856097809E-5 
  3.064726441939887  4.3864701624647326E-4  1.9410766835500113E-5
  3.0654035072789765 4.6634634653524144E-4  2.0057486902218686E-5
  3.066080568608616  5.02230229234145E-4    1.9905362315683793E-5
  3.066757625926059  4.2464442226342264E-4  1.9084391233142524E-5
  3.0674346792285228 4.7432302438890866E-4  2.0001804757634372E-5
  3.0681117285134056 6.312078858513212E-4   2.0122803948007255E-5
  3.0687887737780524 6.435600978223535E-4   2.0477900169080613E-5
  3.0694658150197522 4.7727957638446625E-4  1.968349970548533E-5 
  3.070142852235705  3.3173212945006205E-4  1.911626405896891E-5 
  3.070819885423276  3.313655160573841E-4   1.9228969344578712E-5
  3.071496914579854  2.813506402202824E-4   1.8567239047718273E-5
  3.0721739397027537 2.9971985820124455E-4  1.9031457283501868E-5
  3.072850960789203  3.3284258265227595E-4  1.8748758838984428E-5
  3.073527977836484  4.407386363232492E-4   1.9057602939178244E-5
  3.074204990842043  5.821658883314953E-4   1.989951945982543E-5 
  3.0748819998032046 6.413092675915531E-4   2.02420946084934E-5  
  3.075559004717245  5.826661647771341E-4   2.0141627679451464E-5
  3.0762360055814106 4.998065959531722E-4   2.0082054039204997E-5
  3.0769130023931233 5.404116401337111E-4   2.0186850592950942E-5
  3.0775899951497494 4.2412763111736513E-4  2.008767747703241E-5 
  3.078266983848611  3.1656651428415037E-4  1.864895071877771E-5 
  3.078943968486929  2.657656284202018E-4   1.851920705749547E-5 
  3.079620949062088  3.0723866333566405E-4  1.874772403027929E-5 
  3.080297925571502  3.8672281921537977E-4  1.905981188269809E-5 
  3.080974898012512  4.4235852505720747E-4  1.943870872600403E-5 
  3.081651866382385  3.883854853935111E-4   1.9709169139691284E-5
  3.0823288306784153 3.3838375714073595E-4  1.8778918106164965E-5
  3.0830057908980617 4.7734345094733245E-4  1.9064695905126848E-5
  3.0836827470386825 4.976602159385992E-4   1.9102402442783967E-5
  3.084359699097597  4.995150039631347E-4   1.8530396694191304E-5
  3.0850366470720663 4.249269806222996E-4   1.9362745771013804E-5
  3.085713590959509  3.6524875120293654E-4  1.91194668328775E-5  
  3.0863905307573365 2.482662537554155E-4   1.8023522576072404E-5
  3.0870674664629063 2.5627437240560616E-4  1.883969078620706E-5 
  3.087744398073483  5.025074395888731E-4   1.9764739401340637E-5
  3.0884213255864066 5.545178616965192E-4   1.9608677195297315E-5
  3.089098248999155  5.127207291236533E-4   1.9923757539670294E-5
  3.0897751683090937 3.3920692779894297E-4  1.9121638797089934E-5
  3.090452083513544  2.843251069372836E-4   1.7745976945231066E-5
  3.0911289946097984 4.1509719748360115E-4  1.9147013384480154E-5
  3.091805901595301  3.0298690726314085E-4  1.831013549221576E-5 
  3.0924828044674713 2.711549087813899E-4   1.8339815910156287E-5
  3.093159703223682  2.7972195767046726E-4  1.798014937617739E-5 
  3.0938365978612015 1.6128061779092148E-4  1.8193521181370505E-5
  3.094513488377412  1.6456162416842089E-4  1.8657486709044698E-5
  3.0951903747697975 2.175730236361169E-4   1.8431882898019445E-5
  3.095867257035737  2.241037403266472E-4   1.7920844272950214E-5
  3.096544135172566  2.3024123413862698E-4  1.7741766707017097E-5
  3.0972210091776007 3.746788225425672E-4   1.9096977402883155E-5
  3.0978978790483023 3.4848512059269766E-4  1.9599305007729275E-5
  3.0985747447821006 3.0494607537654594E-4  1.857477326958765E-5 
  3.0992516063763884 2.872752077743667E-4   1.8252471941248936E-5
  3.0999284638284546 3.900114142856429E-4   1.88005433782041E-5  
  3.1006053171356904 3.903135668955073E-4   1.8924794620607978E-5
  3.1012821662955976 2.561535959264209E-4   1.8335542653431054E-5
  3.1019590113055746 1.5604694436307742E-4  1.7833053574675912E-5
  3.10263585216298   2.3461646594172804E-4  1.801466947939703E-5 
  3.1033126888651386 4.0768366488740245E-4  1.9121534778512352E-5
  3.1039895214095217 4.1375552579547793E-4  1.9109399744972173E-5
  3.104666349793582  4.12277038963185E-4    1.8642139214650467E-5
  3.105343174014728  3.085124288560117E-4   1.8310578884234045E-5
  3.106019994070285  2.461526998507108E-4   1.7843781222675812E-5
  3.106727362085289  2.343775529803449E-4   1.7269522425674756E-5
  3.1074041749785355 2.464206274923829E-4   1.7736553528533167E-5
  3.1080809836982604 3.973017639368276E-4   1.8402209845783227E-5
  3.108757788241881  3.507280874212912E-4   1.9172537479325056E-5
  3.1094345886067427 1.8095794140399952E-4  1.8203635118955276E-5
  3.1101113847902053 1.0164456265549636E-4  1.7133423904933572E-5
  3.1107881767898236 2.686090433456595E-4   1.8157884898033466E-5
  3.1114649646030217 2.449270185539874E-4   1.8054343325198627E-5
  3.112141748227222  3.07975752918775E-4    1.850394744827786E-5 
  3.1128185276597033 3.467393419924445E-4   1.8429910372365484E-5
  3.1134953028979933 3.941337498169029E-4   1.8706219936845364E-5
  3.114172073939572  3.3366837494431807E-4  1.8074220133227534E-5
  3.114848840781874  2.0531395520240252E-4  1.7525339824442812E-5
  3.1155256034223133 2.0778891281524438E-4  1.7510898621240784E-5
  3.1162023618581665 2.0431888574737035E-4  1.688130714815335E-5 
  3.1168791160870484 1.2200584665893913E-4  1.658408640968918E-5 
  3.1175558661064025 9.14994275404235E-5    1.6982087833351592E-5
  3.1182326119136694 1.81672289926102E-4    1.7311034288032605E-5
  3.1189093535062042 3.704198779709142E-4   1.8282601378681833E-5
  3.119586090881427  3.9299303707370013E-4  1.8131961742757264E-5
  3.120262824036896  3.5548944942727904E-4  1.8056457084702337E-5
  3.120939552970061  2.578035836063059E-4   1.8173545418409757E-5
  3.1216162776783736 2.0295747157624211E-4  1.8056040365263952E-5
  3.1222929981591356 1.6189732572828184E-4  1.7331874920359707E-5
  3.1229697144099    1.976313661375313E-4   1.721986171940017E-5 
  3.123646426428173  2.524088154498325E-4   1.7444322761692184E-5
  3.1243231342114104 1.9273491568103305E-4  1.714386736182501E-5 
  3.124999837757068  1.215053321667744E-4   1.7255082786749468E-5
  3.1256765370624198 2.0445885882226054E-5  1.6458023637884524E-5
  3.1263532321251204 1.3929608073835913E-4  1.725922560686806E-5 
  3.1270299229426346 2.564693119853624E-4   1.8191629585257117E-5
  3.1277371918448864 2.5723879363536524E-4  1.8482103867188373E-5
  3.1284138753327166 2.4703610797276393E-4  1.7621920182986306E-5
  3.129090554567409  1.6809915196012155E-4  1.7543822501413814E-5
  3.1297672295464842 1.226361841077474E-4   1.709987076766671E-5 
  3.1304439002674758 1.3348210820026722E-4  1.6802356184977515E-5
  3.131120566727858  1.255539179966485E-4   1.7516890423994875E-5
  3.131797228925059  1.6550475512842915E-4  1.7543684431530116E-5
  3.132473886856502  1.3222183144648902E-4  1.688211927307773E-5 
  3.133150540519733  8.562432683642669E-5   1.7348558159603098E-5
  3.1338271899122763 4.6352207343445696E-5  1.673089242256174E-5 
  3.1345038350316123 1.2720466350296623E-4  1.7387948302948362E-5
  3.13518047587516   2.449062287358902E-4   1.7546187845780947E-5
  3.13585711244037   2.1135351052786093E-4  1.7184256889986063E-5
  3.1365337447248187 1.863068894258568E-4   1.7421836427424445E-5
  3.137210372726015  1.89417926521599E-4    1.7567406975104607E-5
  3.137886996441452  1.9220363551739823E-4  1.7159179594868216E-5
  3.138563615868538  1.6023083537951364E-4  1.6824599733158348E-5
  3.1392402310047527 1.4038797108085698E-4  1.7037900608793796E-5
  3.1399168418476937 1.3222876144732823E-4  1.6797263904728283E-5
  3.1405934483948665 1.322731032848456E-4   1.6938046775150037E-5
  3.141270050643762  4.600680774950542E-5   1.638243912460974E-5 
  3.1419466485917913 3.954488522223566E-5   1.7177677209404593E-5
  3.1426232422364744 5.870285640991722E-5   1.6548415878533266E-5
  3.143299831575403  1.3129512126537098E-4  1.7061742463883405E-5
  3.1439764166060864 1.831897080646783E-4   1.7215058096170944E-5
  3.1446529973260158 2.057570473395446E-4   1.7655488920144384E-5
  3.1453295737326212 1.1758075370322156E-4  1.7370881529516323E-5
  3.1460061458234425 1.4672609839002564E-4  1.715939013523123E-5 
  3.1466827135960678 1.230823774220577E-4   1.657512271784126E-5 
  3.147359277048015  1.367679933346857E-4   1.7423114719190655E-5
  3.1480358361767773 1.7770952608173635E-4  1.760845080773382E-5 
  3.1487123909797994 1.1171757863070096E-4  1.6872808410847508E-5
  3.1493889414546405 2.9620033292665893E-5  1.614250767944882E-5 
  3.1500654875988867 2.0896881727650824E-5  1.632745652551637E-5 
  3.150742029410065  3.289838573495811E-5   1.6326997743929735E-5
  3.151418566885671  5.998323404056112E-5   1.6988661714554713E-5
  3.1520951000231663 1.6321178818646262E-4  1.6449709249064374E-5
  3.152771628820122  1.9514477341854792E-4  1.7130634088262285E-5
  3.1534481532741268 1.6540303792741715E-4  1.72419820903484E-5  
  3.154124673382718  1.2985594485262069E-4  1.670038129813501E-5 
  3.154801189143393  9.406975913426025E-5   1.6158099118903105E-5
